lat,lon,LST,NDVI,NDBI,NDWI,UHI_index,heat_zone,pop_density,dist_water,elevation,imperv_fraction,heat_stress_index,land_use,gi_z_score,is_hotspot,is_coldspot,hotspot_score,cluster_id
28.771955793623036,77.15817096760127,49.7,0.3837,0.0205,-0.2273,2.0534,Extreme,17311,12.735,191.7,0.3627,0.6423,Industrial,13.533,True,False,0.6078,95
28.638363429846216,76.8640590238227,43.47,0.5358,-0.1967,-0.1985,0.5771,High,7435,35.0,203.6,0.3731,0.4121,Industrial,-5.803,False,True,0.4011,-1
28.657514203401078,77.0330040592628,41.62,0.4591,-0.2172,-0.1356,0.1388,Moderate,8159,18.218,199.9,0.3672,0.3867,Residential,2.499,True,False,0.3862,45
28.86339965767123,77.15255415257582,43.97,0.4783,-0.2,-0.1684,0.6958,High,15962,22.677,195.2,0.3631,0.4455,Transportation,2.672,True,False,0.4445,119
28.862518357866634,77.17490713443406,41.11,0.5495,-0.1449,-0.0121,0.019,Moderate,11581,22.172,191.5,0.4064,0.4069,Residential,0.042,False,False,0.3871,-1
28.81070821841715,77.26242063723103,40.96,0.458,-0.1679,-0.2061,-0.0173,Moderate,9020,17.83,191.1,0.4484,0.4137,Residential,-1.3,False,False,0.4044,-1
28.490052460527213,77.05457346463442,32.73,0.4639,-0.1587,-0.1171,-1.9681,Very Low,12040,24.955,202.8,0.3244,0.2611,Green Space,-6.416,False,True,0.2513,-1
28.685250893264758,77.11961146838495,44.34,0.3625,-0.1014,-0.2141,0.7849,High,23818,8.908,197.3,0.4838,0.5509,Residential,7.625,True,False,0.545,60
28.821510763834656,77.13506579156049,45.75,0.4403,-0.0259,0.0238,1.1174,High,16949,18.787,195.2,0.4237,0.5622,Commercial,8.938,True,False,0.5317,111
28.57974268949549,76.99914309448316,38.62,0.3554,-0.1212,-0.2851,-0.571,Low,18935,23.871,208.1,0.5236,0.4476,Green Space,0.16,False,False,0.4433,-1
28.44853095964908,76.86745095524522,41.03,0.4456,-0.1091,0.0067,-0.0008,Moderate,15940,35.0,199.6,0.2866,0.4207,Commercial,-4.825,False,True,0.4051,-1
28.78926219307516,76.84215522236461,39.07,0.4539,-0.2813,-0.1922,-0.4646,Moderate,5538,35.0,203.1,0.2817,0.2974,Industrial,-6.793,False,True,0.308,-1
28.63124650465384,77.26642396222044,49.4,0.3968,-0.1142,-0.3077,1.9838,Extreme,21965,8.521,195.8,0.5421,0.632,Commercial,12.943,True,False,0.6247,41
28.670908486572404,76.94211822948643,38.3,0.4335,-0.2306,-0.0575,-0.6484,Low,36083,28.302,200.8,0.3339,0.3863,Residential,-4.924,False,True,0.406,-1
28.871429262232564,77.16142987872115,44.06,0.3406,-0.1791,-0.17,0.7182,High,39797,23.361,188.9,0.4741,0.5539,Commercial,0.846,False,False,0.5734,-1
28.691461486637152,77.1342942141084,47.4,0.3096,-0.1319,-0.1305,1.508,Extreme,18250,7.599,198.3,0.3788,0.5639,Commercial,7.397,True,False,0.5651,60
28.603990105119728,77.04381286913767,39.66,0.3634,-0.0607,-0.1141,-0.325,Moderate,22135,18.262,200.1,0.4449,0.477,Green Space,5.561,True,False,0.4624,24
28.577592496566652,77.26508158743732,43.92,0.3145,-0.0299,-0.0882,0.6837,High,52447,12.211,198.1,0.5153,0.6494,Green Space,10.674,True,False,0.6498,29
28.60045726047394,77.19618481380363,41.25,0.4848,-0.1542,-0.0406,0.0522,Moderate,21628,7.054,201.8,0.3566,0.4282,Commercial,1.459,False,False,0.4211,-1
28.45683155992576,76.85159814635398,34.63,0.4574,-0.1348,-0.0778,-1.5159,Very Low,3032,35.0,210.8,0.2882,0.275,Green Space,-4.13,False,True,0.2561,-1
28.781480268040433,77.2361139774119,43.67,0.4422,-0.1919,-0.1346,0.6262,High,11832,13.744,200.0,0.419,0.4521,Residential,2.988,True,False,0.4501,98
28.802104091929777,77.0985693971809,47.75,0.4402,-0.0586,-0.1143,1.593,Extreme,48213,18.825,193.5,0.4274,0.6534,Industrial,9.099,True,False,0.6465,103
28.536510624595234,77.01697983743225,41.63,0.5141,-0.2222,-0.2249,0.1418,Moderate,13765,24.486,206.5,0.3793,0.391,Commercial,-0.931,False,False,0.3901,-1
28.54582237683677,77.21071117482096,36.39,0.3123,-0.1674,-0.0856,-1.0989,Low,21963,13.206,203.2,0.4405,0.3896,Green Space,2.012,True,False,0.3993,18
28.81968044304071,77.18989347111959,42.95,0.3468,-0.2149,-0.2164,0.4536,Moderate,73045,17.299,194.4,0.424,0.5845,Residential,4.116,True,False,0.6289,113
28.411505770653417,76.99840000131316,38.68,0.5395,-0.1671,-0.281,-0.5565,Low,1955,35.0,213.9,0.3341,0.3234,Commercial,-4.155,False,True,0.3033,-1
28.64981957300827,77.34134982446392,46.12,0.3992,-0.1529,-0.1853,1.2064,High,16187,16.1,193.5,0.5328,0.5479,Residential,9.375,True,False,0.5445,55
28.62256434304712,77.17084132822299,39.86,0.5342,-0.2263,-0.0579,-0.2778,Moderate,16374,5.439,199.9,0.417,0.3707,Residential,0.531,False,False,0.3704,-1
28.73126084939766,77.14894765335148,52.11,0.244,-0.0823,-0.0332,2.6247,Extreme,21480,9.176,198.1,0.4137,0.6858,Industrial,12.843,True,False,0.6847,84
28.478428016071735,76.8756389853757,39.53,0.4369,-0.1727,-0.3107,-0.357,Moderate,802,35.0,202.5,0.3933,0.3618,Residential,-6.424,False,True,0.3506,-1
28.720798755581672,76.98245257797582,45.98,0.411,-0.127,-0.0796,1.1729,High,19286,24.635,204.7,0.4463,0.5423,Industrial,-1.604,False,False,0.5347,-1
28.58083232377994,77.06795674118648,46.23,0.4142,-0.0377,-0.2253,1.2308,High,5891,17.041,201.5,0.4393,0.5484,Commercial,4.466,True,False,0.5163,25
28.69698309352143,77.16161910919793,43.48,0.4213,-0.1081,-0.2526,0.5803,High,17321,5.369,199.3,0.408,0.4942,Residential,4.899,True,False,0.481,73
28.419245604738933,77.10150945167248,38.14,0.534,-0.1506,-0.288,-0.6847,Low,4471,29.162,211.7,0.2637,0.3125,Transportation,-7.065,False,True,0.2911,-1
28.62162905464856,77.22914679607041,47.32,0.3804,-0.0441,-0.0754,1.489,High,18805,5.904,199.3,0.3833,0.5866,Commercial,8.351,True,False,0.5656,39
28.65068042911154,76.97390953335864,43.87,0.5552,-0.204,-0.1381,0.6733,High,6929,24.807,201.7,0.411,0.4197,Industrial,-1.467,False,False,0.408,-1
28.50287667337039,77.19810006759407,43.01,0.5563,-0.1626,-0.1831,0.4678,Moderate,22714,17.885,202.1,0.4365,0.4615,Transportation,-0.876,False,False,0.4508,-1
28.467019354005977,77.25646449391449,40.98,0.373,-0.0593,-0.2859,-0.013,Moderate,26535,22.839,197.9,0.3791,0.4938,Residential,2.431,True,False,0.4805,1
28.4904676654459,77.2301754875473,46.12,0.4071,-0.0165,-0.244,1.2062,High,14382,19.611,200.2,0.4812,0.5837,Commercial,1.764,False,False,0.5527,-1
28.565187717470405,77.23313175813989,49.39,0.4433,-0.0184,-0.2513,1.9806,Extreme,19594,11.678,199.2,0.5181,0.6503,Industrial,7.198,True,False,0.6197,18
28.446468871666386,77.2931385992037,34.74,0.4888,-0.0856,-0.1554,-1.4905,Low,10315,26.399,202.3,0.3075,0.3107,Water Body,0.982,False,False,0.2839,-1
28.854713501950208,76.88293105666506,42.64,0.4467,-0.1462,-0.1881,0.3802,Moderate,3054,35.0,203.3,0.3617,0.42,Industrial,-9.99,False,True,0.4042,-1
28.59439714951799,77.19556770140079,39.67,0.4861,-0.1448,-0.037,-0.3221,Moderate,16124,7.728,203.3,0.3492,0.3917,Residential,0.757,False,False,0.3796,-1
28.78830540920324,77.33402588256939,39.96,0.3536,-0.1559,-0.3344,-0.2531,Moderate,6379,20.536,190.4,0.3848,0.3997,Residential,-2.795,False,True,0.3951,-1
28.867720219092245,77.132561831436,41.84,0.4387,-0.0351,-0.2257,0.1925,Moderate,67563,23.717,193.6,0.4076,0.604,Residential,4.379,True,False,0.6036,118
28.438752934401315,76.95083131911204,44.79,0.345,-0.1629,0.0027,0.8908,High,5912,35.0,212.8,0.4239,0.4853,Industrial,-4.185,False,True,0.4825,-1
28.712801344608796,77.34936444094484,35.52,0.4928,-0.1365,-0.1131,-1.3063,Low,11579,17.759,187.5,0.3041,0.3056,Green Space,3.835,True,False,0.2889,79
28.81827636163578,76.92908541933896,37.76,0.4345,-0.3117,-0.2064,-0.7744,Low,13228,34.317,197.1,0.3579,0.3005,Commercial,-7.945,False,True,0.3228,-1
28.70443252830403,77.01113442566118,40.65,0.467,-0.2263,-0.2646,-0.0908,Moderate,7581,21.114,194.4,0.3541,0.3619,Residential,2.778,True,False,0.3622,68
28.605932538251558,76.92775171609276,40.99,0.4735,-0.0424,-0.0798,-0.0109,Moderate,3221,30.574,213.1,0.3777,0.4316,Residential,-4.334,False,True,0.394,-1
28.60691665166621,77.07690156306253,44.58,0.4097,-0.0507,-0.0241,0.8415,High,13149,14.76,204.2,0.3693,0.5186,Residential,4.573,True,False,0.4932,34
28.417231465283532,77.0536267649016,41.79,0.4419,-0.197,-0.283,0.1806,Moderate,6366,31.679,204.2,0.3306,0.3884,Industrial,-6.482,False,True,0.3844,-1
28.65660836061885,77.0905328572204,46.49,0.3843,-0.0738,-0.2402,1.2943,High,26160,11.846,199.5,0.4551,0.5925,Commercial,4.915,True,False,0.5808,47
28.876900638457684,77.31327153402826,41.02,0.579,-0.2725,-0.1537,-0.0039,Moderate,2273,26.927,187.5,0.3177,0.3126,Industrial,-7.257,False,True,0.3096,-1
28.860179612466528,77.08394543677545,41.34,0.3518,-0.0801,-0.1448,0.0735,Moderate,38189,25.133,202.6,0.447,0.5356,Green Space,7.872,True,False,0.5345,116
28.419391629844238,77.10245942636895,43.59,0.4643,-0.2367,-0.1358,0.6068,High,3877,29.109,196.2,0.3128,0.3901,Industrial,-7.08,False,True,0.3904,-1
28.738782561742152,77.29220787401842,37.87,0.3877,-0.1283,0.0101,-0.7489,Low,13341,13.438,195.9,0.4465,0.3986,Green Space,5.022,True,False,0.3899,88
28.544847136014525,77.25705657694756,47.1,0.4561,-0.0229,-0.2496,1.4385,High,25374,14.811,199.7,0.3977,0.5964,Transportation,13.029,True,False,0.5687,11
28.833434793634943,76.96225823592498,40.74,0.4794,-0.1453,-0.1761,-0.07,Moderate,6950,32.135,193.0,0.3885,0.398,Commercial,-7.707,False,True,0.3815,-1
28.421655077940454,76.84659223716672,41.42,0.4115,-0.0718,-0.1151,0.0929,Moderate,28314,35.0,208.2,0.4409,0.507,Commercial,-3.898,False,True,0.4939,-1
28.849219568965317,77.16104479202305,37.69,0.4295,-0.0988,-0.1116,-0.7921,Low,25866,20.943,187.3,0.5142,0.4421,Green Space,3.96,True,False,0.4314,119
28.801988357018132,77.27087341015714,45.24,0.4246,-0.2665,-0.2283,0.9962,High,35652,17.374,199.6,0.3485,0.4907,Industrial,-0.817,False,False,0.5178,-1
28.45640210348125,77.1219535574313,31.13,0.5923,-0.0886,-0.2327,-2.3461,Very Low,6513,24.503,204.3,0.3499,0.2335,Water Body,-7.006,False,True,0.1967,-1
28.4287156819123,76.94770022920655,40.74,0.4708,-0.2164,-0.2212,-0.0694,Moderate,5749,35.0,211.2,0.327,0.3568,Commercial,-3.982,False,True,0.3538,-1
28.80065967887693,77.21809109624441,36.08,0.3337,-0.1078,-0.0109,-1.1738,Low,8897,15.349,192.2,0.4675,0.3801,Water Body,2.016,True,False,0.3695,107
28.474763682067795,77.18146503413175,43.64,0.4971,-0.1501,-0.2637,0.6184,High,6130,21.076,208.2,0.3862,0.4389,Industrial,-2.632,False,True,0.4213,-1
28.656751113428417,77.12816659407837,45.31,0.52,-0.0598,-0.1206,1.0141,High,16203,7.683,199.2,0.4485,0.5326,Residential,5.067,True,False,0.5016,48
28.83955753178178,77.28030144875069,34.54,0.5537,-0.1627,-0.1063,-1.5373,Very Low,4945,21.569,196.5,0.3168,0.2575,Green Space,-5.757,False,True,0.237,-1
28.672375094503675,77.2399635999989,43.78,0.3376,-0.0939,-0.1106,0.6517,High,20499,4.859,199.3,0.4175,0.5273,Residential,6.506,True,False,0.5201,64
28.590671984706955,77.18065556662562,41.81,0.4347,-0.2178,-0.0803,0.1837,Moderate,15051,8.339,199.8,0.3502,0.4054,Transportation,-1.61,False,False,0.4109,-1
28.613607706329915,77.17902692120184,35.99,0.4295,0.024,-0.2197,-1.1957,Low,30373,5.939,203.4,0.4096,0.4488,Water Body,0.125,False,False,0.4173,-1
28.430296241937857,77.17772334349212,44.02,0.4559,-0.1138,-0.1612,0.7081,High,7913,26.029,220.7,0.3766,0.4676,Industrial,-2.366,False,True,0.4476,-1
28.865001114253566,77.10783401990744,41.1,0.4114,-0.0576,-0.1732,0.0159,Moderate,24613,24.408,189.7,0.4508,0.5009,Green Space,7.804,True,False,0.4831,117
28.54911400883892,77.07660003876836,33.27,0.4429,-0.0604,-0.1575,-1.8396,Very Low,3639,18.472,202.1,0.3328,0.2939,Water Body,1.17,False,False,0.2624,-1
28.490894476002968,77.20189623434435,37.74,0.4293,-0.2531,-0.2516,-0.7797,Low,13544,19.222,196.9,0.3536,0.3231,Residential,-1.138,False,False,0.3348,-1
28.537302704883388,77.15135218554981,33.33,0.5329,-0.113,-0.1423,-1.8251,Very Low,8392,14.948,203.4,0.3944,0.2837,Water Body,-6.422,False,True,0.2575,-1
28.86289913354791,77.08989008677328,48.31,0.2968,-0.0795,-0.1818,1.7251,Extreme,33440,25.076,195.4,0.4521,0.6503,Commercial,8.124,True,False,0.6509,117
28.445257305674243,76.90459729049464,39.03,0.4205,-0.1514,-0.063,-0.4746,Moderate,4084,35.0,215.5,0.3461,0.3618,Residential,-5.361,False,True,0.3497,-1
28.816305459440567,77.1979836822131,46.68,0.3435,-0.0837,-0.1115,1.3392,High,13127,16.906,193.0,0.3844,0.5547,Industrial,2.454,True,False,0.5409,113
28.739765069312693,77.16945927099476,41.9,0.3977,-0.1522,-0.2438,0.2047,Moderate,32908,8.948,200.2,0.6345,0.5373,Water Body,11.342,True,False,0.5433,84
28.798409205996332,77.01454669724649,44.19,0.4364,-0.1937,-0.2532,0.749,High,24023,25.154,188.9,0.3721,0.4783,Commercial,-1.625,False,False,0.4839,-1
28.868430819376588,77.02172481476968,43.38,0.5014,-0.0406,-0.2349,0.5569,High,18007,29.89,196.0,0.4113,0.5073,Commercial,0.156,False,False,0.4752,-1
28.804234234648096,76.96582841590897,32.98,0.4354,-0.2043,-0.1632,-1.9088,Very Low,6185,30.012,194.4,0.3496,0.2448,Green Space,-5.726,False,True,0.2427,-1
28.852823528613367,77.33057678074616,32.04,0.4147,-0.0952,-0.1937,-2.1294,Very Low,4922,25.674,193.5,0.2829,0.2575,Green Space,-7.87,False,True,0.2355,-1
28.46092892325964,77.27870269506305,39.18,0.4436,-0.0991,-0.1935,-0.4398,Moderate,19367,24.297,206.3,0.3124,0.4073,Residential,2.736,True,False,0.392,2
28.781978511280144,77.12613500500022,42.3,0.3563,-0.0533,0.0896,0.3008,Moderate,36082,15.276,193.6,0.4848,0.5641,Green Space,11.946,True,False,0.5564,94
28.6619243331589,77.04484310474484,45.69,0.4242,-0.108,-0.215,1.1032,High,8513,16.891,202.4,0.4025,0.5093,Commercial,3.004,True,False,0.4911,45
28.66087788563833,77.21578088448517,45.27,0.2907,0.001,0.2558,1.0038,High,41366,2.113,196.2,0.4513,0.6492,Transportation,4.492,True,False,0.6395,51
28.831482356633845,77.10914136982426,47.22,0.4231,0.0492,-0.1888,1.4663,High,20416,20.993,195.2,0.4307,0.627,Commercial,9.099,True,False,0.5856,110
28.86646583295042,77.3376840272967,37.39,0.4353,-0.2155,-0.375,-0.8623,Low,12069,27.366,192.3,0.3257,0.3215,Residential,-7.7,False,True,0.3248,-1
28.738322395060727,76.8681125331003,37.02,0.4575,-0.1211,-0.1627,-0.9511,Low,90000,35.0,196.9,0.2194,0.4991,Residential,-8.054,False,True,0.5261,-1
28.631810426946455,76.85748572436728,38.77,0.5817,-0.1451,-0.0792,-0.5362,Low,1289,35.0,199.8,0.2805,0.3136,Commercial,-4.259,False,True,0.2855,-1
28.619073851792884,77.12999161916642,43.3,0.2878,-0.0631,-0.0565,0.5373,High,16868,8.955,203.5,0.3795,0.5231,Commercial,2.672,True,False,0.5122,36
28.585443899467126,76.94367240357134,33.63,0.5044,-0.1744,-0.1563,-1.7546,Very Low,4483,29.44,200.9,0.3863,0.2595,Green Space,-3.966,False,True,0.2452,-1
28.573567534194876,77.1481951234106,36.61,0.4654,-0.1692,-0.1396,-1.0473,Low,14952,11.407,206.0,0.3119,0.3249,Green Space,-3.773,False,True,0.3185,-1
28.587923284008525,77.23852574455906,43.5,0.3612,-0.16,-0.1672,0.5853,High,18862,9.621,192.0,0.4747,0.502,Residential,7.893,True,False,0.5045,28
28.44308155292057,76.91043597820429,39.83,0.4479,-0.2484,-0.0993,-0.2845,Moderate,487,35.0,211.4,0.3746,0.3316,Transportation,-5.078,False,True,0.3337,-1
28.43716932092501,77.06471019433666,30.08,0.6134,-0.1316,-0.2184,-2.5942,Very Low,3071,29.147,205.6,0.1971,0.1567,Green Space,-7.799,False,True,0.1244,-1
28.77433752505871,77.19122021255917,44.76,0.5395,-0.0812,-0.2061,0.8842,High,18087,12.264,194.8,0.476,0.5222,Residential,6.585,True,False,0.4947,96
28.614114988601706,77.26527042104321,46.66,0.4519,-0.1144,-0.0827,1.3337,High,38997,9.385,198.7,0.444,0.5951,Residential,11.353,True,False,0.5928,41
28.846728554501418,77.09313548591854,46.44,0.5317,-0.0238,-0.2044,1.2826,High,30264,23.33,189.1,0.4807,0.6012,Commercial,8.642,True,False,0.5702,117
28.693866084125094,76.94513832932208,38.16,0.4396,-0.2138,-0.0638,-0.6814,Low,27122,28.153,205.4,0.3612,0.3751,Residential,-5.394,False,True,0.3862,-1
28.41688447144852,77.13875762034867,38.84,0.3684,-0.2123,-0.1371,-0.5186,Low,4542,28.181,203.2,0.3809,0.3524,Residential,-5.019,False,True,0.3563,-1
28.47561120383239,77.07180370504975,37.1,0.5176,-0.1147,-0.2483,-0.9325,Low,4075,25.108,201.1,0.261,0.3101,Commercial,-7.584,False,True,0.2831,-1
28.498793500646244,77.23368196777228,43.55,0.4872,-0.1904,-0.2758,0.5963,High,19495,18.785,210.1,0.4426,0.4652,Transportation,3.8,True,False,0.4637,5
28.868353291707034,77.1233437927435,41.31,0.2521,-0.0441,-0.2294,0.0662,Moderate,22093,24.112,192.5,0.5489,0.5505,Green Space,5.484,True,False,0.5418,118
28.504978028552785,76.98250565093493,39.82,0.4015,-0.1934,0.031,-0.2867,Moderate,17614,29.638,201.6,0.3497,0.393,Residential,-4.107,False,True,0.3979,-1
28.647562724618265,77.2247403890578,39.4,0.3497,-0.1289,0.0219,-0.387,Moderate,16547,3.579,201.1,0.4378,0.4351,Green Space,5.82,True,False,0.4314,51
28.849364927187292,77.1040509766106,44.73,0.4275,-0.1629,-0.109,0.8759,High,34780,23.017,195.7,0.4831,0.5475,Residential,8.126,True,False,0.5541,117
28.86905251035889,76.93054874166195,30.08,0.5243,-0.2094,-0.2974,-2.5938,Very Low,21095,35.0,200.8,0.1764,0.1775,Water Body,-5.499,False,True,0.1773,-1
28.5134530089841,77.12716688480242,40.1,0.4279,-0.2285,-0.2696,-0.2206,Moderate,11162,18.421,203.0,0.2966,0.3544,Commercial,-5.069,False,True,0.3602,-1
28.423576469000018,77.32364323052138,43.73,0.4281,-0.0658,-0.1964,0.6387,High,16996,30.163,205.8,0.4784,0.5272,Residential,-0.326,False,False,0.5054,-1
28.473728879618122,77.19981329307824,41.13,0.3822,-0.1585,-0.0226,0.0231,Moderate,8781,21.122,210.8,0.3752,0.4166,Transportation,-1.552,False,False,0.4116,-1
28.430397669777225,76.99238971434357,39.29,0.4434,-0.1865,-0.296,-0.4125,Moderate,2347,34.47,203.7,0.3435,0.3446,Residential,-4.932,False,True,0.3363,-1
28.49365963572432,77.20254531939935,39.8,0.3781,-0.209,-0.2296,-0.2929,Moderate,15474,18.918,200.2,0.3199,0.3794,Residential,-0.67,False,False,0.3881,-1
28.672913463057792,76.98412921861112,37.26,0.4891,-0.1232,-0.0964,-0.8941,Low,5786,23.649,194.4,0.3178,0.33,Residential,-1.246,False,False,0.3078,-1
28.837975422221906,77.11677130714604,43.8,0.3586,-0.0567,-0.0325,0.6558,High,25083,21.266,196.2,0.4105,0.547,Residential,8.966,True,False,0.5337,111
28.657865064173283,77.10856383953166,46.64,0.426,-0.0892,-0.0861,1.3291,High,18581,9.84,199.9,0.4069,0.5553,Residential,5.521,True,False,0.5389,47
28.700474987215557,76.96616934824502,41.51,0.4555,-0.2246,-0.1177,0.1133,Moderate,7784,25.94,205.5,0.4338,0.3958,Transportation,-3.096,False,True,0.3968,-1
28.496896280772578,77.0174194119387,42.78,0.4315,-0.2414,-0.2596,0.4137,Moderate,7684,27.228,204.6,0.3577,0.3981,Commercial,-4.818,False,True,0.4042,-1
28.784280137923446,77.32051254194087,34.75,0.591,-0.0995,-0.2923,-1.4889,Low,15338,19.137,192.7,0.3492,0.3088,Green Space,-1.883,False,False,0.2791,-1
28.696538676082678,76.96780525357187,37.04,0.5293,-0.1553,-0.2816,-0.9449,Low,7638,25.696,201.3,0.2325,0.2939,Residential,-2.461,False,True,0.2755,-1
28.814785678012505,77.2485237922518,39.3,0.4474,-0.1117,-0.2493,-0.4108,Moderate,8921,17.687,192.4,0.3293,0.3842,Residential,-1.893,False,False,0.3651,-1
28.855444691362777,77.18035899580619,45.45,0.3977,-0.1333,-0.1556,1.048,High,21231,21.33,194.8,0.4465,0.5377,Industrial,0.057,False,False,0.5335,-1
28.566992372363163,77.11164085758814,36.14,0.3666,-0.0955,-0.27,-1.1602,Low,11417,14.343,202.5,0.4283,0.3777,Green Space,-1.961,False,True,0.3635,-1
28.44347794809701,76.91013258342724,40.55,0.4717,-0.1166,-0.1574,-0.1132,Moderate,8238,35.0,209.8,0.3501,0.4019,Commercial,-4.773,False,True,0.3812,-1
28.508445899800055,76.94433108388026,42.23,0.502,-0.1821,-0.2081,0.2847,Moderate,9807,32.935,204.6,0.3151,0.3959,Industrial,-4.164,False,True,0.3861,-1
28.6101639515244,76.9312785880311,40.59,0.3223,-0.1683,-0.2301,-0.1046,Moderate,6845,30.094,205.4,0.3778,0.41,Residential,-4.122,False,True,0.4107,-1
28.853932952875745,77.13926507207661,46.35,0.3315,-0.1662,-0.0969,1.2591,High,18530,22.035,196.5,0.44,0.5434,Industrial,4.964,True,False,0.5495,118
28.581588714739237,77.33642543032641,46.67,0.3607,-0.0519,-0.2576,1.3351,High,13996,17.978,196.5,0.3916,0.5671,Commercial,6.774,True,False,0.5465,31
28.769971142559378,77.28739202401525,41.74,0.3645,-0.0994,-0.0354,0.1684,Moderate,12526,15.461,193.5,0.4086,0.4675,Residential,1.766,False,False,0.4547,-1
28.659428812241963,76.8528784602941,39.12,0.498,-0.2185,-0.1051,-0.4538,Moderate,8827,35.0,202.4,0.3576,0.338,Commercial,-5.579,False,True,0.335,-1
28.487748209806867,76.9796005784758,39.26,0.4994,-0.2017,-0.2687,-0.4201,Moderate,9374,31.066,200.6,0.3319,0.3424,Transportation,-5.098,False,True,0.3363,-1
28.553952377097655,76.92020130405788,38.77,0.4714,-0.1897,-0.0715,-0.5362,Low,6312,33.064,202.8,0.343,0.3389,Residential,-5.188,False,True,0.3312,-1
28.71353210481095,77.33759569936792,45.34,0.4331,-0.0291,-0.2677,1.0205,High,17605,16.546,197.6,0.4294,0.5581,Residential,4.965,True,False,0.5292,79
28.722969629448748,76.96016121964489,44.3,0.4126,-0.2208,-0.0625,0.7746,High,4701,27.092,203.3,0.3938,0.4351,Industrial,-4.002,False,True,0.4371,-1
28.60868467846834,76.9426697243698,42.47,0.4482,-0.2033,-0.1493,0.34,Moderate,4167,28.891,204.4,0.4558,0.4175,Commercial,-3.718,False,True,0.413,-1
28.509749889277813,77.15664639972695,41.32,0.4221,-0.2526,-0.3128,0.0685,Moderate,15595,17.698,198.3,0.3901,0.3958,Industrial,-4.716,False,True,0.4092,-1
28.746515254166084,77.12365515762313,46.28,0.4022,-0.0656,-0.2649,1.2446,High,21840,12.254,200.8,0.4532,0.5792,Residential,12.876,True,False,0.5621,83
